src_img_name,mask_id,left_x,right_x,top_y,bottom_y,cell_id_cp
r02c03f10p01-ch4sk1fk1fl1.tiff,957d4f1e-66e4-4339-b814-92cda2e13c32,456,471,87,100,167
r02c03f10p01-ch4sk1fk1fl1.tiff,7c44440d-a79e-417b-ac6d-a8e8810331cc,457,476,215,224,168
r02c03f10p01-ch4sk1fk1fl1.tiff,34e32441-377d-40b8-81e9-9120e6aefaa8,464,475,499,518,171
r02c03f10p01-ch4sk1fk1fl1.tiff,4d156c01-101a-4067-a244-3967eba6cbcb,460,477,233,243,172
r02c03f10p01-ch4sk1fk1fl1.tiff,b2475de1-f9f8-4cdc-9135-727463e1efc9,456,476,244,253,173
r02c03f10p01-ch4sk1fk1fl1.tiff,e0e7d704-0f0c-4a9e-928b-fbd3f3e85c4f,458,481,303,313,174
r02c03f10p01-ch4sk1fk1fl1.tiff,048968fc-7b2c-4d71-a3b0-c3c581326689,463,481,42,53,176
r02c03f10p01-ch4sk1fk1fl1.tiff,c4685e62-4b66-43dc-b584-142e5f22bf9a,467,485,108,119,178
r02c03f10p01-ch4sk1fk1fl1.tiff,a530e7a5-95f9-45db-862e-1b36bb1c1f92,470,486,424,434,179
r02c03f10p01-ch4sk1fk1fl1.tiff,1e14c319-0a57-44b0-903e-5df3df95c31f,480,491,78,96,180
r02c03f10p01-ch4sk1fk1fl1.tiff,0a8a1122-db17-46da-8fa9-7b3c4e1be803,480,495,29,39,181
r02c03f10p01-ch4sk1fk1fl1.tiff,880ab8cc-25d4-49d4-8816-bf5cf997af77,480,496,318,325,182
r02c03f10p01-ch4sk1fk1fl1.tiff,69f7b905-30c7-4387-afda-1be3db46e795,502,517,209,221,187
r02c03f10p01-ch4sk1fk1fl1.tiff,52dff40b-76a0-4c9e-9372-ae5da1df1a7b,504,523,335,346,188
r02c03f10p01-ch4sk1fk1fl1.tiff,7083c345-879e-4015-9297-3d9a90a8e158,508,523,55,74,192
r02c03f10p01-ch4sk1fk1fl1.tiff,97992c4c-11ab-4030-ad92-7c8defc82d54,507,524,459,473,193
r02c03f10p01-ch4sk1fk1fl1.tiff,b5f26994-b44b-4e80-90eb-1006b2f47f87,513,522,541,555,194
r02c03f10p01-ch4sk1fk1fl1.tiff,54dcaf22-fb39-4a25-a164-b42496a518ae,511,529,173,182,195
r02c03f10p01-ch4sk1fk1fl1.tiff,ddb02b3d-6f78-49d3-81aa-07779dff85fb,521,538,291,299,197
r02c03f10p01-ch4sk1fk1fl1.tiff,83ef53de-672b-4590-a892-f23c2f125622,519,537,492,504,198
r02c03f10p01-ch4sk1fk1fl1.tiff,88dec424-700f-4d17-aee7-fb74c981dc26,526,539,100,110,202
r02c03f10p01-ch4sk1fk1fl1.tiff,5c92fab3-0945-4f3a-b15c-1f95fad43cf6,527,545,219,229,203
r02c03f10p01-ch4sk1fk1fl1.tiff,c36ddcaf-294e-43f9-a1b0-f8413e246df8,528,542,20,31,205
r02c03f10p01-ch4sk1fk1fl1.tiff,636e57cb-0ebf-4e18-b89c-be1d124fa3e8,525,543,50,58,206
r02c03f10p01-ch4sk1fk1fl1.tiff,462b3535-7d58-459d-8487-e56364c2a9db,531,551,84,100,208
r02c03f10p01-ch4sk1fk1fl1.tiff,63510062-ebc2-4ab0-935b-b53443429207,540,557,279,292,212
r02c03f10p01-ch4sk1fk1fl1.tiff,dd81d19c-5ea4-463c-a64e-23bfdcc0f77b,543,554,201,210,213
r02c03f10p01-ch4sk1fk1fl1.tiff,4348d410-9bcd-4ae2-a71e-d78efc3dede6,542,558,451,463,217
r02c03f10p01-ch4sk1fk1fl1.tiff,5662c709-48e7-4bd6-bbd0-2e0d05304434,553,567,474,488,220
r02c03f10p01-ch4sk1fk1fl1.tiff,698f18ff-d94f-4459-943e-ef6f81251d26,552,568,141,149,221
r02c03f10p01-ch4sk1fk1fl1.tiff,1aa2b2e1-931b-4862-a850-7e420bba0193,554,570,213,223,222
r02c03f11p01-ch4sk1fk1fl1.tiff,57bcfecb-9d36-4aa2-a8aa-01c6705b2fb2,8,18,264,281,5
r02c03f11p01-ch4sk1fk1fl1.tiff,3665e74d-b88f-43e5-967f-b1db01a9c5ce,11,20,201,219,7
r02c03f11p01-ch4sk1fk1fl1.tiff,acab38fa-fd77-411d-8500-387b93ca8b5a,10,20,318,336,8
r02c03f11p01-ch4sk1fk1fl1.tiff,549d14ab-0ab7-463e-9c6a-f9981cb84f0b,11,23,423,440,9
r02c03f11p01-ch4sk1fk1fl1.tiff,ed531987-363b-4949-ab3b-de0a8f977945,15,23,337,355,10
r02c03f11p01-ch4sk1fk1fl1.tiff,ec5e33f6-00fb-44b2-9b0d-f15955be83ac,15,24,462,479,12
r02c03f11p01-ch4sk1fk1fl1.tiff,a3d888ca-1f04-4bdd-84f6-81f07d16342a,18,36,383,406,13
r02c03f11p01-ch4sk1fk1fl1.tiff,4f55004e-2d03-4102-9330-6b30b4492124,17,28,504,522,14
r02c03f11p01-ch4sk1fk1fl1.tiff,669d7ed5-2578-4773-a03a-434b9a10c294,21,29,87,102,15
r02c03f11p01-ch4sk1fk1fl1.tiff,225a5eec-b3b1-48ec-9d53-14f4b758292b,21,33,209,223,16
r02c03f11p01-ch4sk1fk1fl1.tiff,d03d9903-a478-4990-9710-2b42ab7c07b3,24,33,323,341,18
r02c03f11p01-ch4sk1fk1fl1.tiff,bb28a1c3-ac5f-4f8c-85eb-f68726bb7c8a,27,37,437,453,21
r02c03f11p01-ch4sk1fk1fl1.tiff,75402a4d-2671-4947-8881-be0e1a66fa68,27,37,180,199,22
r02c03f11p01-ch4sk1fk1fl1.tiff,adb77eeb-68c8-409b-a136-cbafdaa62c54,29,36,488,504,23
r02c03f11p01-ch4sk1fk1fl1.tiff,6f264876-5189-4084-bc9a-57c727d53cad,34,45,239,255,26
r02c03f11p01-ch4sk1fk1fl1.tiff,b070873c-92a9-47f1-be7a-97659aead5e3,28,42,521,541,27
r02c03f11p01-ch4sk1fk1fl1.tiff,0665e868-6c79-4ac9-b8cd-66a0465012aa,34,44,336,353,28
r02c03f11p01-ch4sk1fk1fl1.tiff,b8955268-b13a-45b0-896f-1f913790985d,46,54,222,238,32
r02c03f11p01-ch4sk1fk1fl1.tiff,7a07f434-2ee7-4675-a026-56e4cba8c31f,43,60,63,77,35
r02c03f11p01-ch4sk1fk1fl1.tiff,43503c51-b55b-4679-8a71-3eb5ec274613,54,70,134,145,40
r02c03f11p01-ch4sk1fk1fl1.tiff,4a75df29-8e1b-4991-adf2-57013ad498b3,58,66,198,216,41
r02c03f11p01-ch4sk1fk1fl1.tiff,d46a251a-0982-4b38-8745-d19c40be092f,64,75,382,399,44
r02c03f11p01-ch4sk1fk1fl1.tiff,8cc43006-04f8-4ed0-a0eb-775f06ea8e7a,60,76,283,296,46
r02c03f11p01-ch4sk1fk1fl1.tiff,994fb464-7941-4e39-9ee6-24d00a39877a,72,85,265,284,49
r02c03f11p01-ch4sk1fk1fl1.tiff,d0845ccd-a5ba-46d2-a515-5d363ef23b30,77,88,175,191,50
r02c03f11p01-ch4sk1fk1fl1.tiff,05692f89-77a5-420b-b466-7a746b75f76e,78,89,209,224,51
r02c03f11p01-ch4sk1fk1fl1.tiff,aad9c86f-eca9-48d1-be10-9e5c0b3a05c2,75,88,412,431,52
r02c03f11p01-ch4sk1fk1fl1.tiff,aedea608-30e7-4fdb-8682-4207cd8c7115,84,94,231,248,53
r02c03f11p01-ch4sk1fk1fl1.tiff,7301527a-2529-47c1-a53c-b61c8a8a7704,83,96,484,500,54
r02c03f11p01-ch4sk1fk1fl1.tiff,27c566dd-71d7-4827-8983-d93060868949,100,112,276,294,57
r02c03f11p01-ch4sk1fk1fl1.tiff,ae897f88-7942-4124-82c9-38da61921ea4,102,114,116,128,58
r02c03f11p01-ch4sk1fk1fl1.tiff,f83ab5ff-0a3d-4be7-b2b6-a69e66598ca4,103,114,337,355,59
r02c03f11p01-ch4sk1fk1fl1.tiff,7c89c4f0-74ee-46ba-a30b-afd4ff4e42ed,107,123,228,245,63
r02c03f11p01-ch4sk1fk1fl1.tiff,71320f49-5c1e-4cbe-95d0-cb90ab2ad992,108,122,264,281,64
r02c03f11p01-ch4sk1fk1fl1.tiff,c1bfdda5-1b3c-4778-8c3f-455f8e99b85c,124,136,190,207,69
r02c03f11p01-ch4sk1fk1fl1.tiff,d7c2794e-7fc7-47d5-b21f-a1677f2c481c,125,136,477,493,70
r02c03f11p01-ch4sk1fk1fl1.tiff,91119750-f67a-4131-9dac-310f58cc5f19,123,137,173,187,72
r02c03f11p01-ch4sk1fk1fl1.tiff,0dda549f-2a53-421a-839a-ef7e52b8200a,126,139,528,545,73
r02c03f11p01-ch4sk1fk1fl1.tiff,44a2a7cb-be06-49cb-9a27-c0127e3cfc96,141,154,174,188,82
r02c03f11p01-ch4sk1fk1fl1.tiff,e9115483-9057-47db-864d-9d4f625d0e27,149,161,273,286,86
r02c03f11p01-ch4sk1fk1fl1.tiff,7c5ebfd9-f7f1-4a97-9d83-d726d4ac68cd,156,169,311,325,91
r02c03f11p01-ch4sk1fk1fl1.tiff,e8137cca-49ef-41bf-acce-b90dc30704f1,151,168,97,105,92
r02c03f11p01-ch4sk1fk1fl1.tiff,2306f449-9cf8-47c6-9130-394334e9a9d9,148,170,514,535,93
r02c03f11p01-ch4sk1fk1fl1.tiff,ebcfefa6-7369-403d-bfb1-ed13e29f6e30,161,172,354,375,94
r02c03f11p01-ch4sk1fk1fl1.tiff,42fb85d1-9cb0-4606-be0a-a0d1d09165bb,163,172,542,559,95
r02c03f11p01-ch4sk1fk1fl1.tiff,761a2575-2452-4aca-80ca-6a63d2a17801,164,177,287,303,96
r02c03f11p01-ch4sk1fk1fl1.tiff,d5c97403-bf32-4929-acaa-39594b08fc23,170,180,329,348,98
r02c03f11p01-ch4sk1fk1fl1.tiff,0a7a71ef-4052-4c6f-8a9e-0655c327cd20,172,180,169,185,100
r02c03f11p01-ch4sk1fk1fl1.tiff,16ba7fd8-aa6c-4f19-8381-3000a4177c4a,174,187,504,520,101
r02c03f11p01-ch4sk1fk1fl1.tiff,1565a674-5967-4f21-ab7f-c210ea1cff90,172,186,236,251,102
r02c03f11p01-ch4sk1fk1fl1.tiff,fa09c8a6-ac85-49fd-874d-36f3cce82f6a,178,193,287,302,104
r02c03f11p01-ch4sk1fk1fl1.tiff,bb9fa288-1d89-4232-9813-da6824af4684,184,197,487,502,106
r02c03f11p01-ch4sk1fk1fl1.tiff,45a300b9-a2ac-4021-9ec5-3df5cf807b37,186,202,303,314,107
r02c03f11p01-ch4sk1fk1fl1.tiff,ad8e80bf-d0a5-4f4c-b6f5-eb609fd488c1,194,203,220,239,108
r02c03f11p01-ch4sk1fk1fl1.tiff,370a4d48-1736-4ef6-88b7-62450a241937,191,205,176,192,110
r02c03f11p01-ch4sk1fk1fl1.tiff,d8d6726f-ba40-4a1b-9745-e65693489d71,205,217,306,321,112
r02c03f11p01-ch4sk1fk1fl1.tiff,8ca29ee0-c5fd-4d60-b500-b79a167de367,202,220,66,76,113
r02c03f11p01-ch4sk1fk1fl1.tiff,d6d11da7-49e6-4ce1-85e3-d654e6b9a260,204,222,342,354,114
r02c03f11p01-ch4sk1fk1fl1.tiff,f5a38df4-4352-43ba-a159-8cc5276431b2,209,227,115,124,116
r02c03f11p01-ch4sk1fk1fl1.tiff,4f4d1460-6a64-4b04-9e85-70dbd621d45d,215,225,135,149,117
r02c03f11p01-ch4sk1fk1fl1.tiff,3262cda7-f1ce-4102-870b-296305759732,217,235,223,235,118
r02c03f11p01-ch4sk1fk1fl1.tiff,5f9405c8-6eeb-4ad9-8bd7-77042d32178a,221,235,264,279,119
r02c03f11p01-ch4sk1fk1fl1.tiff,e3976b79-b432-4d00-b772-d1520e14fe1a,228,243,302,316,121
r02c03f11p01-ch4sk1fk1fl1.tiff,2cb619da-e2be-4795-a330-d5f39e38944b,228,244,64,75,123
r02c03f11p01-ch4sk1fk1fl1.tiff,b1240455-0505-43e3-8c29-80ebde7d6616,229,245,166,179,124
r02c03f11p01-ch4sk1fk1fl1.tiff,680294d7-c4f0-4a17-9c5e-4adbc42afbc6,237,254,154,168,128
r02c03f11p01-ch4sk1fk1fl1.tiff,26c520c7-aa1f-47be-adab-a2093fd447f3,240,257,258,268,129
r02c03f11p01-ch4sk1fk1fl1.tiff,94bf41fb-04f9-4e5a-87d4-012c90f8614c,251,260,419,435,131
r02c03f11p01-ch4sk1fk1fl1.tiff,bca2898f-103d-4247-b0f9-25e19f352772,248,264,124,133,132
r02c03f11p01-ch4sk1fk1fl1.tiff,61fd7449-30fd-4449-a0d7-ffc6c5e1bdf1,256,275,55,64,136
r02c03f11p01-ch4sk1fk1fl1.tiff,4eeb261e-6a07-4913-a435-70d882dfd859,275,296,351,366,139
r02c03f11p01-ch4sk1fk1fl1.tiff,db3ddba2-4fb6-4774-915b-82e6ef7aa08d,276,294,207,220,140
r02c03f11p01-ch4sk1fk1fl1.tiff,cb207ab7-543d-48d5-bf72-1a0786191d26,278,296,297,308,141
r02c03f11p01-ch4sk1fk1fl1.tiff,9169b89b-f9f5-4780-ba1d-d4388ba4f694,283,299,450,460,142
r02c03f11p01-ch4sk1fk1fl1.tiff,bcad096e-4635-4b59-b7a2-5f6620ad5d24,282,301,269,280,144
r02c03f11p01-ch4sk1fk1fl1.tiff,2e3bc9d3-a7ca-43e8-ba70-fe3368f5258f,285,310,385,400,148
r02c03f11p01-ch4sk1fk1fl1.tiff,5edebc98-9563-4a33-af84-52a3fce813ec,300,314,261,273,149
r02c03f11p01-ch4sk1fk1fl1.tiff,91580a31-8f44-4a7f-97b3-77c604a24463,298,315,280,292,150
r02c03f11p01-ch4sk1fk1fl1.tiff,b1033381-ad2d-4cbe-b58a-b955b7734ec4,307,324,235,246,153
r02c03f11p01-ch4sk1fk1fl1.tiff,ca226ebe-4363-4459-a8a1-e5e89c5915d8,309,321,437,448,155
r02c03f11p01-ch4sk1fk1fl1.tiff,1433dab9-6152-4ad9-994a-fc9db230d740,314,331,129,139,157
r02c03f11p01-ch4sk1fk1fl1.tiff,8fb41200-a780-4aad-87dc-f8fcec50996d,336,354,204,216,163
r02c03f11p01-ch4sk1fk1fl1.tiff,f6f1a95a-e826-4615-9ec0-fbd2f1eaa9cf,333,349,387,402,164
r02c03f11p01-ch4sk1fk1fl1.tiff,c3af2915-8f82-4fee-a552-117553eab44e,340,365,222,240,165
r02c03f11p01-ch4sk1fk1fl1.tiff,32572917-6bb1-451d-9366-70c5a04f6051,340,356,370,384,167
r02c03f11p01-ch4sk1fk1fl1.tiff,5c6684aa-41bb-4df9-b280-8dd2b93218ff,354,368,295,310,170
r02c03f11p01-ch4sk1fk1fl1.tiff,da1f2643-d8d8-49a9-998a-6a9adb335bb6,355,371,72,80,171
r02c03f11p01-ch4sk1fk1fl1.tiff,ef517bce-e4d4-49e4-abec-09806ed2ea96,354,371,418,428,172
r02c03f11p01-ch4sk1fk1fl1.tiff,383ef605-09da-4742-b0b9-26791834d1e2,352,372,114,126,173
r02c03f11p01-ch4sk1fk1fl1.tiff,0dc7e53d-e34f-470b-9bd3-85b98b60204f,354,373,440,450,174
r02c03f11p01-ch4sk1fk1fl1.tiff,b06b4f71-4925-4e5b-b552-bb3668767ec6,362,379,340,352,175
r02c03f11p01-ch4sk1fk1fl1.tiff,801f366a-c1e4-4aa0-834c-840da6093996,360,379,247,259,178
r02c03f11p01-ch4sk1fk1fl1.tiff,6a641119-5221-4038-b9db-9a8c47fa9971,369,384,290,300,179
r02c03f11p01-ch4sk1fk1fl1.tiff,e9fe381f-03bd-4519-adb1-09af3e6d946c,371,387,155,165,180
r02c03f11p01-ch4sk1fk1fl1.tiff,061bf9c5-d1d8-4d1e-95e3-34c7b123a31e,382,397,42,53,183
r02c03f11p01-ch4sk1fk1fl1.tiff,16b9863f-390c-4b76-8ead-1bdc8a755001,378,395,539,549,184
r02c03f11p01-ch4sk1fk1fl1.tiff,ebe1ea45-323c-48a5-baa9-82b8b64846c1,385,400,443,450,185
r02c03f11p01-ch4sk1fk1fl1.tiff,2f546487-9de2-4b28-a705-78160f476bee,387,407,78,89,187
r02c03f11p01-ch4sk1fk1fl1.tiff,526980c4-816a-4e7c-af45-8367e052decc,387,404,145,157,188
r02c03f11p01-ch4sk1fk1fl1.tiff,fbb4147a-acdf-4150-82f2-2459b7b4d5c2,391,406,312,322,189
r02c03f11p01-ch4sk1fk1fl1.tiff,2a23094c-d9df-4a7b-a076-56b3cb10ce5c,393,414,184,203,190
r02c03f11p01-ch4sk1fk1fl1.tiff,585566b4-53e2-4095-bf7b-43f1ac02d979,396,411,353,366,191
r02c03f11p01-ch4sk1fk1fl1.tiff,f1b11b2a-9ddf-4c38-b7cb-b0cb41a0daed,407,424,335,345,192
r02c03f11p01-ch4sk1fk1fl1.tiff,8d0fd27b-503b-443a-bdb6-be02b7aefcb1,410,425,552,562,194
r02c03f11p01-ch4sk1fk1fl1.tiff,0dd6b52a-8920-46b4-9dd1-8be4282557e4,415,434,478,490,195
r02c03f11p01-ch4sk1fk1fl1.tiff,277bc05a-0a2e-4940-bb7d-d611d28c4082,414,432,143,152,196
r02c03f11p01-ch4sk1fk1fl1.tiff,0f7850fa-b35f-4fa8-8b0d-c90330fd4568,414,432,264,278,197
r02c03f11p01-ch4sk1fk1fl1.tiff,4d537591-9ad6-4d1a-865d-f4af2c00b163,417,437,182,193,199
r02c03f11p01-ch4sk1fk1fl1.tiff,e34b9cae-2c82-475e-8bbf-aac53583680a,412,431,539,549,200
r02c03f11p01-ch4sk1fk1fl1.tiff,78909f27-b7d4-4e23-a591-125f5af5ef1f,426,442,425,435,201
r02c03f11p01-ch4sk1fk1fl1.tiff,abd2a49b-6051-4e42-a9dd-0b56eb761e8d,424,440,521,533,202
r02c03f11p01-ch4sk1fk1fl1.tiff,b2cfdc7f-84c9-4a4c-9c4a-cac37b42a961,429,448,61,71,203
r02c03f11p01-ch4sk1fk1fl1.tiff,b20e284c-36a4-49a4-9a12-1d50f37b3bea,432,455,511,526,205
r02c03f11p01-ch4sk1fk1fl1.tiff,249d37f1-839d-4273-9e44-146dab0dc2f9,438,454,216,229,206
r02c03f11p01-ch4sk1fk1fl1.tiff,aedf1d9c-7fa0-40fe-a981-72553c5ac5e5,439,457,300,309,207
r02c03f11p01-ch4sk1fk1fl1.tiff,0424cc0e-b87d-4bc1-9915-23f4dd8faea5,453,470,471,482,209
r02c03f11p01-ch4sk1fk1fl1.tiff,34705164-df08-45b9-9dd7-04e56fbc478f,462,478,350,362,212
r02c03f11p01-ch4sk1fk1fl1.tiff,41dc423c-8a0a-4cc4-aca5-acf50e84d227,460,476,509,524,213
r02c03f11p01-ch4sk1fk1fl1.tiff,b58f3c15-7014-4bd7-b07c-d2943bd31e99,466,484,237,251,217
r02c03f11p01-ch4sk1fk1fl1.tiff,4258fd93-7556-43a5-8d9d-5d5b0e44ba72,467,486,482,491,219
r02c03f11p01-ch4sk1fk1fl1.tiff,c37d6556-31df-4e8b-902d-db3c0eccd222,478,498,78,87,221
r02c03f11p01-ch4sk1fk1fl1.tiff,3762e429-0768-4f13-88c5-a864542aaf8b,481,498,313,323,222
r02c03f11p01-ch4sk1fk1fl1.tiff,580ebe9e-f740-49b3-9abf-8ce5ea8fb7b4,485,501,499,507,225
r02c03f11p01-ch4sk1fk1fl1.tiff,381cb99c-ae38-43e0-b3b3-4e411124ce1b,498,515,253,266,227
r02c03f11p01-ch4sk1fk1fl1.tiff,ff822de5-63f9-40e0-9ebb-6ae6aafd1692,500,515,475,484,228
r02c03f11p01-ch4sk1fk1fl1.tiff,bd73499e-d6b0-466c-abb4-578bf119310d,501,521,495,504,229
r02c03f11p01-ch4sk1fk1fl1.tiff,0fc2b921-92dc-4d4a-bb27-95094fd55a04,502,520,118,128,232
r02c03f11p01-ch4sk1fk1fl1.tiff,8c2fdcc5-25ef-4796-a4fe-219dad896a26,509,527,349,359,234
r02c03f11p01-ch4sk1fk1fl1.tiff,316816ba-8853-42f5-ba1b-826c85efa9ae,509,527,523,537,236
r02c03f11p01-ch4sk1fk1fl1.tiff,58dfd93b-7b5d-4f6d-9612-e06e9de1729f,512,527,294,306,238
r02c03f11p01-ch4sk1fk1fl1.tiff,5d6e1800-ec0e-4f63-8aa6-6c2931eda770,516,530,409,418,239
r02c03f11p01-ch4sk1fk1fl1.tiff,7f8d449f-a647-47fd-98a7-1f4353a9ddcb,521,538,487,499,240
r02c03f11p01-ch4sk1fk1fl1.tiff,7086a45a-e35a-48f1-82fb-24985a760d1d,525,544,174,191,242
r02c03f11p01-ch4sk1fk1fl1.tiff,15d03e1b-8cd3-4ce6-86c0-c6bdd21489e6,529,546,360,374,245
r02c03f11p01-ch4sk1fk1fl1.tiff,2d0d65da-f03f-4f23-b9d1-6d46ffc4f6fb,528,546,373,386,246
r02c03f11p01-ch4sk1fk1fl1.tiff,5d97edae-c12f-4425-aee2-e24a85fd9fc9,527,543,461,469,247
r02c03f11p01-ch4sk1fk1fl1.tiff,654522b8-9d22-4fea-8402-b98b0b527c4d,529,555,89,104,248
r02c03f11p01-ch4sk1fk1fl1.tiff,acb6d732-26d0-45bb-833c-2a5c54fc7b6d,536,553,148,157,249
r02c03f11p01-ch4sk1fk1fl1.tiff,35be50d1-c634-43b7-841f-f8cb66dae0ef,538,555,289,300,250
r02c03f11p01-ch4sk1fk1fl1.tiff,288c22e1-306b-4773-b3ff-b8527aff3659,548,565,472,483,252
r02c03f11p01-ch4sk1fk1fl1.tiff,255bd7b4-2775-4fa4-943e-b941af0fb016,550,563,66,77,254
r02c03f11p01-ch4sk1fk1fl1.tiff,ea599107-4119-495d-9d9a-5484c9d7f7ea,551,564,255,271,255
r02c03f11p01-ch4sk1fk1fl1.tiff,a0230e58-1f74-439a-b281-68da24b66abb,554,570,104,114,256
r02c03f11p01-ch4sk1fk1fl1.tiff,854991af-f2a5-4ec5-80cd-6fb1c6302c5b,545,565,443,456,257
r02c03f12p01-ch4sk1fk1fl1.tiff,6e5f5d49-f9d7-44da-a89c-ea86d61a201a,5,19,65,73,1
r02c03f12p01-ch4sk1fk1fl1.tiff,51bd08b8-11a2-4a35-8f42-e8d0f3ad8fb9,7,20,35,45,3
r02c03f12p01-ch4sk1fk1fl1.tiff,f62d28c6-8281-406c-b7fd-ef7c2d506ce5,9,25,464,472,4
r02c03f12p01-ch4sk1fk1fl1.tiff,e05e7e2c-b7b1-4670-8558-2d41b48598eb,14,30,423,437,5
r02c03f12p01-ch4sk1fk1fl1.tiff,6320e22c-55e9-4d42-8142-dbf324aadc87,10,28,371,380,6
r02c03f12p01-ch4sk1fk1fl1.tiff,abdc126a-3f2c-443a-a4bf-61f51bdf2147,6,28,535,546,7
r02c03f12p01-ch4sk1fk1fl1.tiff,e6885788-0631-42f3-807a-176723cfef9a,21,37,240,252,10
r02c03f12p01-ch4sk1fk1fl1.tiff,90ea2e65-182c-4ff8-9630-b329619d3de5,18,31,446,456,11
r02c03f12p01-ch4sk1fk1fl1.tiff,7bf81eef-1a16-48b3-afa0-95e25b717df6,17,39,307,328,13
r02c03f12p01-ch4sk1fk1fl1.tiff,1bd4dc0f-bab6-4790-9c64-e736cf38a0a3,24,41,328,343,14
r02c03f12p01-ch4sk1fk1fl1.tiff,9c8e6f3f-8483-4fec-915c-83a76baf7d6d,16,36,355,365,15
r02c03f12p01-ch4sk1fk1fl1.tiff,3bd97202-e978-4bcb-be13-d5675cc7eb5b,34,45,168,183,16
r02c03f12p01-ch4sk1fk1fl1.tiff,0175b8af-5c9e-4f8f-95f4-13dc5d42ea03,36,50,37,48,19
r02c03f12p01-ch4sk1fk1fl1.tiff,a70ea36f-3289-433e-94ad-5eb74062ea74,38,61,284,301,20
r02c03f12p01-ch4sk1fk1fl1.tiff,e29408e4-80c4-47d0-ba5d-b519d99ebb70,40,55,219,237,21
r02c03f12p01-ch4sk1fk1fl1.tiff,b9b3e980-4092-482d-8f5d-5266aaa392e1,40,61,507,520,22
r02c03f12p01-ch4sk1fk1fl1.tiff,ec6352eb-a664-4982-aa58-c58b70fc4316,51,66,36,47,23
r02c03f12p01-ch4sk1fk1fl1.tiff,7acaa470-8d53-43ae-91c5-10829fc93530,54,72,176,185,24
r02c03f12p01-ch4sk1fk1fl1.tiff,2ee84b11-3c5b-45ac-bb83-27b2e50b9d02,60,79,410,422,26
r02c03f12p01-ch4sk1fk1fl1.tiff,86392031-c866-480d-906b-977b0d8d6759,62,78,221,232,27
r02c03f12p01-ch4sk1fk1fl1.tiff,3d22cf4a-ff51-4992-8abb-90c5782825eb,76,92,331,341,28
r02c03f12p01-ch4sk1fk1fl1.tiff,c964ee4a-aa4b-48f9-ae0c-d9d775695686,75,90,261,271,30
r02c03f12p01-ch4sk1fk1fl1.tiff,3b438783-4a87-40f8-8e5c-d764c4549f45,84,95,403,414,31
r02c03f12p01-ch4sk1fk1fl1.tiff,2c0b0d7e-b3b3-4304-abcd-739bb3b3eea7,90,106,102,113,32
r02c03f12p01-ch4sk1fk1fl1.tiff,211c7410-3bba-4341-a815-4ba220e46e24,85,102,457,471,33
r02c03f12p01-ch4sk1fk1fl1.tiff,955e7b14-dd80-4e04-94a7-6e8b96d7e5cc,85,103,555,565,34
r02c03f12p01-ch4sk1fk1fl1.tiff,c51b4bc0-1e7a-46d2-8ad7-5cb21f17b780,94,106,151,167,35
r02c03f12p01-ch4sk1fk1fl1.tiff,ec4ddb2a-4a3e-446b-be6e-8d1849e00847,94,114,245,256,38
r02c03f12p01-ch4sk1fk1fl1.tiff,b6fbde16-4cfc-4ae8-91c5-db241ff542fe,108,128,550,563,40
r02c03f12p01-ch4sk1fk1fl1.tiff,3a2230c3-d8f8-4849-9d53-4d1d29c44b52,103,119,212,227,41
r02c03f12p01-ch4sk1fk1fl1.tiff,ba36e845-292d-4ea6-a292-7c81cf19cf9a,111,130,429,441,42
r02c03f12p01-ch4sk1fk1fl1.tiff,1090d24f-cdab-4437-9657-bd58b38a7a04,121,138,519,529,45
r02c03f12p01-ch4sk1fk1fl1.tiff,e36246c9-5fd9-4572-8682-2f6b6ed63f2f,136,154,481,490,47
r02c03f12p01-ch4sk1fk1fl1.tiff,c64fd74a-5a56-4c0d-9639-1b21d0cc9e29,137,154,353,363,48
r02c03f12p01-ch4sk1fk1fl1.tiff,08ff5969-dd74-4a24-9424-41f5061c6b6e,143,161,217,230,50
r02c03f12p01-ch4sk1fk1fl1.tiff,e7ec73f4-ee00-4af3-9d3e-bb3de6a66429,146,162,503,516,51
r02c03f12p01-ch4sk1fk1fl1.tiff,178f0062-ca8a-4e9b-a5c5-f337a3d8e271,139,162,534,547,52
r02c03f12p01-ch4sk1fk1fl1.tiff,927d7b0c-b9f4-4c20-b776-2252bdcc2a5f,150,164,12,25,53
r02c03f12p01-ch4sk1fk1fl1.tiff,babfad28-f26b-4aed-a1c6-09c3879643d2,158,173,137,147,55
r02c03f12p01-ch4sk1fk1fl1.tiff,082e3d6a-6619-4c2b-bc29-584d427992e8,161,179,156,168,56
r02c03f12p01-ch4sk1fk1fl1.tiff,603915cd-ffd9-427b-8562-29acc7736c2a,174,189,252,262,57
r02c03f12p01-ch4sk1fk1fl1.tiff,6c209c32-fde2-4880-a616-506c4bd49e62,175,190,112,123,58
r02c03f12p01-ch4sk1fk1fl1.tiff,63cc8f0f-adf8-423c-98e0-0f676b3a6ae2,179,193,127,138,59
r02c03f12p01-ch4sk1fk1fl1.tiff,a85727a4-9710-48b7-b159-9673e88b0a2e,176,194,462,474,60
r02c03f12p01-ch4sk1fk1fl1.tiff,900d7842-a649-49c8-8994-9961fc5d23ad,187,203,274,285,61
r02c03f12p01-ch4sk1fk1fl1.tiff,fadb5341-b845-416b-8665-1f291b5655a0,186,205,514,525,62
